user_id,yearly_income_person,txn_year,txn_average
73,31031.0,2015,42.92553977272728
73,31031.0,2016,49.87695652173913
73,31031.0,2017,48.36308707124011
73,31031.0,2018,46.36223958333333
73,31031.0,2019,47.92221635883905
73,31031.0,2020,50.35741379310345
74,70673.0,2004,87.58672897196263
74,70673.0,2005,94.22901256732496
74,70673.0,2006,96.71451016635861
74,70673.0,2007,94.40153184165233
74,70673.0,2008,91.39515625
74,70673.0,2009,98.47542402826856
74,70673.0,2010,91.21670689655173
74,70673.0,2011,89.40368522072937
74,70673.0,2012,89.4146536412078
74,70673.0,2013,97.40673873873874
74,70673.0,2014,92.20417132216015
74,70673.0,2015,90.8155971479501
74,70673.0,2016,90.7055
74,70673.0,2017,86.2032422586521
74,70673.0,2018,91.22207678883072
74,70673.0,2019,87.07508108108108
74,70673.0,2020,91.76810344827587
75,16342.0,2010,31.593518518518515
75,16342.0,2011,31.57040449438202
75,16342.0,2012,34.28616780045352
75,16342.0,2013,30.86263157894737
75,16342.0,2014,34.675990888382685
75,16342.0,2015,32.860052493438324
75,16342.0,2016,31.79692874692875
75,16342.0,2017,34.206092233009706
75,16342.0,2018,34.91148535564853
75,16342.0,2019,30.614079601990053
75,16342.0,2020,25.333015873015874
77,30305.0,2002,79.77732558139536
77,30305.0,2003,61.26408888888889
77,30305.0,2004,60.691898734177215
77,30305.0,2005,61.8581181619256
77,30305.0,2006,67.3371011235955
77,30305.0,2007,65.53094713656388
77,30305.0,2008,64.70938428874734
77,30305.0,2009,66.54436123348017
77,30305.0,2010,59.17615546218487
77,30305.0,2011,62.17916342412451
77,30305.0,2012,59.95188647746244
77,30305.0,2013,56.24254473161034
77,30305.0,2014,62.24295218295219
77,30305.0,2015,63.671728155339814
77,30305.0,2016,58.87032786885246
77,30305.0,2017,57.03010482180294
77,30305.0,2018,58.56399260628466
77,30305.0,2019,58.87749494949495
77,30305.0,2020,72.1625
78,68784.0,2009,64.24619266055046
78,68784.0,2010,52.54098457888494
78,68784.0,2011,46.881165338645424
78,68784.0,2012,52.309113402061854
78,68784.0,2013,46.13429936305733
78,68784.0,2014,48.588877445932035
78,68784.0,2015,48.39966966966966
78,68784.0,2016,49.750794633642926
78,68784.0,2017,53.62069600818833
78,68784.0,2018,52.63659877800407
78,68784.0,2019,48.3175051975052
78,68784.0,2020,51.66083333333333
79,34745.0,2020,81.87634146341463
80,64715.0,2020,54.408240740740744
81,80464.0,2000,85.20421383647799
81,80464.0,2001,100.05024276377218
81,80464.0,2002,93.74401762114537
81,80464.0,2003,88.50928691275169
81,80464.0,2004,92.17753462603879
81,80464.0,2005,94.1409778597786
81,80464.0,2006,89.40384279475983
81,80464.0,2007,92.83274299835256
81,80464.0,2008,102.87982479784367
81,80464.0,2009,106.57848242811502
81,80464.0,2010,109.36148788927336
81,80464.0,2011,96.35849358974359
81,80464.0,2012,104.76786738351255
81,80464.0,2013,110.8356552962298
81,80464.0,2014,112.31847100175747
81,80464.0,2015,99.41521943573669
81,80464.0,2016,110.21261617900171
81,80464.0,2017,106.251
81,80464.0,2018,113.09984014209591
81,80464.0,2019,99.89261006289308
81,80464.0,2020,100.15484536082475
84,196784.0,2007,92.51
84,196784.0,2008,122.05080438756855
84,196784.0,2009,123.50040935672514
84,196784.0,2010,138.22345201238392
84,196784.0,2011,128.30961651917403
84,196784.0,2012,135.7503581661891
84,196784.0,2013,140.70909638554215
84,196784.0,2014,131.20453731343284
84,196784.0,2015,139.8310606060606
86,51654.0,2008,104.03610655737705
86,51654.0,2009,103.91572564612326
86,51654.0,2010,105.6789928057554
86,51654.0,2011,95.97088180112571
86,51654.0,2012,90.78140625
86,51654.0,2013,90.03530989824236
86,51654.0,2014,94.3859561752988
86,51654.0,2015,98.91413127413126
86,51654.0,2016,97.69930513595166
86,51654.0,2017,98.50182904411766
86,51654.0,2018,94.47550603528319
86,51654.0,2019,93.48727722772277
86,51654.0,2020,109.61389610389611
88,36866.0,2020,37.88265306122449
89,37607.0,2003,41.29724137931035
89,37607.0,2004,47.13739811912226
89,37607.0,2005,42.34326219512195
89,37607.0,2006,44.97808049535604
89,37607.0,2007,41.72744186046511
89,37607.0,2008,39.873423423423425
89,37607.0,2009,36.311718750000004
89,37607.0,2010,41.474766081871344
89,37607.0,2011,42.41551724137931
89,37607.0,2012,37.629549549549544
89,37607.0,2013,42.55352480417755
89,37607.0,2014,35.98916149068323
89,37607.0,2015,40.63653958944281
89,37607.0,2016,40.4377374301676
89,37607.0,2017,36.09941011235955
89,37607.0,2018,40.56789915966387
89,37607.0,2019,36.32756329113924
89,37607.0,2020,40.18836363636364
92,32896.0,2008,992.86
92,32896.0,2009,53.41002597402598
92,32896.0,2010,63.15780346820809
92,32896.0,2011,82.7956270096463
92,32896.0,2012,73.57950657894736
92,32896.0,2013,60.30924590163934
92,32896.0,2014,70.10907063197025
92,32896.0,2015,58.237883211678835
92,32896.0,2016,64.88747540983607
92,32896.0,2017,76.50854889589905
92,32896.0,2018,70.51041958041958
92,32896.0,2019,77.18705521472393
92,32896.0,2020,43.34581395348837
93,29909.0,2020,26.423333333333332
94,47464.0,2012,80.52133858267717
94,47464.0,2013,73.04239018087856
94,47464.0,2014,76.73025745257452
94,47464.0,2015,74.69439890710383
94,47464.0,2016,76.03070941336972
94,47464.0,2017,80.49010638297872
94,47464.0,2018,72.15939775910364
94,47464.0,2019,77.62123931623931
94,47464.0,2020,77.54686274509804
95,85128.0,2016,69.18733160621763
95,85128.0,2017,60.8879797979798
95,85128.0,2018,63.99903047091413
95,85128.0,2019,64.28497953615279
95,85128.0,2020,67.82516666666668
96,45852.0,2010,49.62150793650793
96,45852.0,2011,54.33613861386138
96,45852.0,2012,39.23140794223827
96,45852.0,2013,54.96416030534351
96,45852.0,2014,52.01383275261324
96,45852.0,2015,42.68706106870229
96,45852.0,2016,49.54669039145908
96,45852.0,2017,45.20536585365854
96,45852.0,2018,50.51584837545126
96,45852.0,2019,52.15771929824562
96,45852.0,2020,44.37425925925926
97,26556.0,2005,49.059756944444445
97,26556.0,2006,38.845388349514565
97,26556.0,2007,45.637644628099174
97,26556.0,2008,41.65019120458891
97,26556.0,2009,45.73065868263473
97,26556.0,2010,44.93912133891214
97,26556.0,2011,40.93456106870229
97,26556.0,2012,39.076389452332656
97,26556.0,2013,45.24862139917695
97,26556.0,2014,39.1483203125
97,26556.0,2015,37.18195175438597
97,26556.0,2016,41.42683778234086
97,26556.0,2017,36.60496760259179
97,26556.0,2018,39.48894139886579
97,26556.0,2019,33.82607723577236
97,26556.0,2020,44.71171428571428
98,40194.0,1999,56.81539017341041
98,40194.0,2000,63.28897435897436
98,40194.0,2001,60.8193944790739
98,40194.0,2002,58.57637870855148
98,40194.0,2003,53.89776699029126
98,40194.0,2004,64.87244952893674
98,40194.0,2005,64.44345477386935
98,40194.0,2006,65.26455242966752
98,40194.0,2007,79.37963601532567
98,40194.0,2008,79.65822834645668
98,40194.0,2009,68.5354740608229
98,40194.0,2010,70.609229390681
98,40194.0,2011,70.05289667896679
98,40194.0,2012,65.54108843537415
98,40194.0,2013,69.80286225402504
98,40194.0,2014,66.3174031007752
98,40194.0,2015,73.24749510763209
98,40194.0,2016,74.4115357766143
98,40194.0,2017,71.24925373134329
98,40194.0,2018,71.1676923076923
98,40194.0,2019,69.42478485370052
98,40194.0,2020,61.746071428571426
100,39303.0,2005,93.1326582278481
100,39303.0,2006,85.93789156626507
100,39303.0,2007,87.66585106382979
100,39303.0,2008,75.19562189054726
100,39303.0,2009,85.14170731707317
100,39303.0,2010,91.71572972972973
100,39303.0,2011,99.87973958333333
100,39303.0,2012,77.65738693467337
100,39303.0,2013,76.76331521739131
100,39303.0,2014,82.62238341968913
100,39303.0,2015,80.06378571428571
100,39303.0,2016,83.19945652173914
100,39303.0,2017,78.31715151515151
100,39303.0,2018,72.99324324324324
100,39303.0,2019,62.39318181818182
101,71593.0,2017,1478.2
101,71593.0,2018,56.73640692640693
101,71593.0,2019,66.98814814814816
101,71593.0,2020,60.8148
102,22158.0,2007,317.95
102,22158.0,2008,81.17062068965517
102,22158.0,2009,80.8565
102,22158.0,2010,97.91203703703704
107,36335.0,2005,45.165988372093025
107,36335.0,2006,53.04561269146608
107,36335.0,2007,53.89169709989259
107,36335.0,2008,60.93002652519893
107,36335.0,2009,75.85541176470588
107,36335.0,2010,75.26877777777777
107,36335.0,2011,70.37234309623432
107,36335.0,2012,50.524378818737276
107,36335.0,2013,52.7424650161464
107,36335.0,2014,47.47822654462243
107,36335.0,2015,48.600336426914154
107,36335.0,2016,52.17578947368421
107,36335.0,2017,49.75557673019057
107,36335.0,2018,52.159944933920706
107,36335.0,2019,49.1968071654373
107,36335.0,2020,48.209172413793105
109,57185.0,2001,60.15253968253968
109,57185.0,2002,62.13225071225071
109,57185.0,2003,66.72778378378378
109,57185.0,2004,54.54614925373134
109,57185.0,2005,57.051492537313436
109,57185.0,2006,54.28014124293785
109,57185.0,2007,60.4065
109,57185.0,2008,55.96602985074627
109,57185.0,2009,62.31437308868502
109,57185.0,2010,55.68185676392573
109,57185.0,2011,40.25619469026549
109,57185.0,2012,50.07273399014778
109,57185.0,2013,49.193684210526314
109,57185.0,2014,44.3117008797654
109,57185.0,2015,50.58674418604651
109,57185.0,2016,56.739801699716715
109,57185.0,2017,48.26914893617021
111,31121.0,2007,64.49716981132076
111,31121.0,2008,57.12998516320475
111,31121.0,2009,57.04092326139089
111,31121.0,2010,53.1835101010101
111,31121.0,2011,57.589124423963135
111,31121.0,2012,50.77374872318693
111,31121.0,2013,55.72449144008056
111,31121.0,2014,53.31622356495468
111,31121.0,2015,51.31346555323591
111,31121.0,2016,56.451515768056964
111,31121.0,2017,46.09424418604652
111,31121.0,2018,51.50312252964427
111,31121.0,2019,52.652361904761904
111,31121.0,2020,62.605942857142864
112,30774.0,2000,57.36795631825273
112,30774.0,2001,59.718236301369856
112,30774.0,2002,59.15673605328893
112,30774.0,2003,57.74789792387544
112,30774.0,2004,56.641766129032256
112,30774.0,2005,59.21068108974358
112,30774.0,2006,58.42909090909091
112,30774.0,2007,57.45278917145201
112,30774.0,2008,57.73338775510204
112,30774.0,2009,56.991238720262515
112,30774.0,2010,63.32245363766049
112,30774.0,2011,70.1388125
112,30774.0,2012,69.94064846416383
112,30774.0,2013,67.38035984848486
112,30774.0,2014,67.75979284369114
112,30774.0,2015,66.35958904109589
112,30774.0,2016,67.72452479338843
112,30774.0,2017,65.03179959100204
112,30774.0,2018,65.75086614173229
112,30774.0,2019,68.26140425531915
112,30774.0,2020,74.70577464788732
114,37947.0,2008,48.12947867298578
114,37947.0,2009,33.626191999999996
114,37947.0,2010,38.861737704918035
114,37947.0,2011,41.71053708439898
114,37947.0,2012,57.902352941176474
114,37947.0,2013,72.17411538461539
114,37947.0,2014,63.35712550607287
114,37947.0,2015,46.64842592592592
